epoch,lr,train_loss,val_loss,val_score,val_acc_main,val_acc_turn,val_turn_left_recall,val_turn_right_recall,val_acc_turn_transition,val_theta_mae_deg,val_theta_flat_abs_p95_deg,val_theta_flat_bias_deg,val_theta_near_flat_abs_p95_deg,val_flat_recall,val_stall_recall,val_slope_recall
1,0.0009999036202410325,0.25678575766920375,0.13749755003262978,0.5100581771632082,0.9595160185678411,0.8909519823453314,0.9047619047619048,0.8619227144203582,0.5259661835748792,2.5109474658966064,5.387760639190674,1.2493399381637573,6.722869396209717,0.9575085774610715,0.9655455291222313,0.9613259668508287
2,0.0009996145181203615,0.09550475972051384,0.09566561853064222,0.4147516676565756,0.9704740887299292,0.9099764097100678,0.9319727891156463,0.8878416588124411,0.5736714975845411,2.8741519451141357,4.072403430938721,-0.63184654712677,5.066751956939697,0.9795460543679071,0.955701394585726,0.958793738489871
3,0.000999132805092358,0.07567669907856993,0.08216719484735856,0.30914966694564266,0.9745833650407123,0.9177383760748802,0.9215419501133787,0.9208294062205467,0.6105072463768116,1.2464865446090698,3.2511520385742188,0.014896434731781483,4.027717113494873,0.9745315386645553,0.9811320754716981,0.9728360957642725
4,0.0009984586668665642,0.06264736050513667,0.0704312059643057,0.2751660842954059,0.9764097100677269,0.9255003424396926,0.9628117913832199,0.9344957587181904,0.6268115942028986,1.1868761777877808,3.000229597091675,0.8303080797195435,4.327173709869385,0.9786223277909739,0.9770303527481542,0.9723756906077348
5,0.0009975923633360987,0.055295847841502106,0.06805459818994197,0.23846963826292428,0.9773989802906933,0.9283920553991325,0.9791383219954648,0.9147031102733271,0.6521739130434783,0.9501850008964539,2.38552188873291,-0.03965621069073677,2.6100027561187744,0.9816574294008973,0.977850697292863,0.9698434622467772
6,0.0009965342284774634,0.04931448531105043,0.06540927755167388,0.24989985842464424,0.9803667909595921,0.9292291302031809,0.9736961451247166,0.9349670122525919,0.6419082125603864,1.18447744846344,2.4132513999938965,0.17606957256793976,2.717778205871582,0.984428609131697,0.9581624282198523,0.97951197053407
7,0.0009952846702217888,0.0458445373551015,0.06713925922990693,0.19989033929349265,0.9816604520203942,0.9368389011490754,0.9786848072562359,0.9359095193213949,0.6823671497584541,0.9276784062385559,2.1214184761047363,0.35109132528305054,2.5405631065368652,0.9841646872525732,0.9639048400328137,0.9822744014732965
8,0.000993844170297569,0.04211938625677958,0.0644501314921091,0.22576744420361342,0.9814321588920174,0.9326535271288334,0.9736961451247166,0.9453345900094251,0.6594202898550725,1.065527319908142,2.306520462036133,0.8094531297683716,2.8316762447357178,0.9823172340987067,0.9663658736669402,0.9841160220994475
9,0.000992213284044946,0.0378869540242473,0.06973411121196094,0.22803584638702698,0.9796819115744616,0.933262308804505,0.9741496598639455,0.942507068803016,0.6630434782608695,1.0335272550582886,2.3753347396850586,-0.8123362064361572,2.748828172683716,0.9790182106096595,0.963084495488105,0.9854972375690608
10,0.0009903926402016153,0.03825579989808028,0.06446006361724815,0.18962505782943279,0.9815082566014763,0.9343276767369302,0.9841269841269841,0.9104618284637135,0.6871980676328503,0.8056540489196777,1.8253400325775146,0.5362376570701599,1.8732668161392212,0.9891792029559251,0.9515996718621821,0.9765193370165746
11,0.0009883829406604364,0.0354798125903301,0.06760345656898466,0.19032923158143547,0.9826497222433604,0.9376759759531238,0.9678004535147392,0.9467483506126296,0.6871980676328503,0.7958785891532898,1.891098976135254,0.3524000942707062,2.481314182281494,0.9891792029559251,0.9721082854799016,0.9742173112338858
12,0.0009861849601988384,0.03347491376023471,0.05859304130540578,0.11702172336277941,0.9831063085001142,0.9454379423179362,0.9678004535147392,0.9198868991517436,0.7530193236714976,0.8388791084289551,1.9756503105163574,0.5850115418434143,2.4676971435546875,0.9886513591976774,0.985233798195242,0.9728360957642725
13,0.00098379954618013,0.03285134662293721,0.0637786807891382,0.1612820879473586,0.9815082566014763,0.9409481774598585,0.9882086167800453,0.9491046182846371,0.7071256038647343,0.6140573620796204,1.6308268308639526,0.3101118505001068,2.0587759017944336,0.9860121404064397,0.9565217391304348,0.9806629834254144
14,0.0009812276182268238,0.03132556586122814,0.0679355932121956,0.15519233556236126,0.9824214291149836,0.9417852522639069,0.9759637188208616,0.9340245051837889,0.7131642512077294,0.5125999450683594,1.5622735023498535,-0.5707622170448303,1.7958333492279053,0.9852203747690683,0.9696472518457753,0.9811233885819521
15,0.0009784701678661046,0.03119752964379697,0.06396270567248917,0.1448395706182891,0.9834106993379499,0.943078913324709,0.9741496598639455,0.9231856738925542,0.7185990338164251,0.5270090699195862,1.4951027631759644,0.3767411410808563,2.0666415691375732,0.9861441013460016,0.9712879409351928,0.9820441988950276
16,0.0009755282581475771,0.02957233729659102,0.07512968023431718,0.1939051917454596,0.9811277680541816,0.9385130507571722,0.9696145124716553,0.9618284637134779,0.6853864734299517,0.5614556074142456,1.3935978412628174,-0.18528351187705994,1.7100088596343994,0.9852203747690683,0.9762100082034455,0.9753683241252302
17,0.0009724030232334394,0.029472699082134936,0.06352022897109665,0.1497402426519799,0.983258503919032,0.9411003728787763,0.9845804988662131,0.937794533459001,0.7119565217391305,0.4588383734226227,1.1023598909378052,-0.19653795659542084,1.6913096904754639,0.9926101873845342,0.9581624282198523,0.973987108655617
18,0.0009690956679612424,0.026491690122377502,0.06762347898364734,0.12187646461700762,0.9823453314055247,0.9493189255003425,0.9845804988662131,0.9340245051837889,0.7518115942028986,0.7131331562995911,1.6761386394500732,0.05699717998504639,1.9077507257461548,0.9886513591976774,0.963084495488105,0.9767495395948435
19,0.000965607467379402,0.027341591955443747,0.06701205667346709,0.17568590930089154,0.9824214291149836,0.9417852522639069,0.981859410430839,0.9519321394910462,0.6968599033816425,0.6830253601074219,1.5477374792099,-0.32658815383911133,2.478971004486084,0.9870678279229348,0.970467596390484,0.977670349907919
20,0.0009619397662556437,0.025877215657438175,0.06304588572430235,0.16316367459442832,0.9845521649798341,0.9428506201963321,0.9868480725623583,0.9580584354382657,0.7155797101449275,1.1034950017929077,1.828650951385498,-0.40709036588668823,1.9685227870941162,0.9919503826867248,0.9606234618539786,0.9783609576427256
21,0.0009580939785585683,0.026574171708375928,0.07275307561444457,0.13096230591312552,0.9808233772163458,0.9442964766760521,0.9841269841269841,0.8977379830348727,0.7463768115942029,0.6232787370681763,1.6271213293075562,0.1568339467048645,2.291745185852051,0.9837688044338876,0.9655455291222313,0.9799723756906077
22,0.0009540715869125409,0.02457286895586948,0.05696267901461456,0.10504824300086757,0.9862263145879309,0.94444867209497,0.9809523809523809,0.8892554194156456,0.7572463768115942,0.5882160067558289,1.255997657775879,0.06549987941980362,1.7836699485778809,0.9885193982581156,0.9712879409351928,0.9864180478821363
23,0.000949874142026111,0.02573078100486702,0.06715758680289793,0.1674511796961783,0.9837150901757857,0.9420135453922837,0.9832199546485261,0.9637134778510839,0.7167874396135265,1.1133395433425903,1.5247011184692383,-0.5388357639312744,2.51552152633667,0.9882554763789918,0.9753896636587367,0.9781307550644567
24,0.0009455032620941842,0.02329194647381217,0.061710437778041895,0.16000377570425334,0.9854653374933414,0.9417852522639069,0.9795918367346939,0.9344957587181904,0.7041062801932367,0.6800177097320557,1.4782767295837402,0.3309219181537628,2.0636677742004395,0.9907627342306677,0.9647251845775225,0.9820441988950276
25,0.0009409606321741778,0.023026816160686015,0.07499158354095514,0.18017643764848265,0.9817365497298531,0.9398828095274332,0.9841269841269841,0.9509896324222432,0.7041062801932367,0.7664175629615784,1.426113247871399,0.12794508039951324,2.198868751525879,0.9885193982581156,0.963084495488105,0.9751381215469613
26,0.0009362480035363989,0.02327203474042038,0.08437223314896501,0.1513300091787955,0.9823453314055247,0.9465033102503615,0.9732426303854875,0.9429783223374175,0.7415458937198067,0.8266664743423462,2.0057098865509033,0.745606541633606,2.367312431335449,0.9907627342306677,0.963084495488105,0.9730662983425414
27,0.0009313671929888962,0.021898914205977293,0.08258681667072956,0.13415646790478966,0.9808233772163458,0.9432311087436268,0.9596371882086168,0.907163053722903,0.7584541062801933,0.5120787024497986,1.5939475297927856,-0.37036824226379395,1.8857303857803345,0.9873317498020586,0.9417555373256767,0.9804327808471455
28,0.0009263200821770464,0.021548302277617854,0.07594534304066977,0.13419447706296067,0.9830302107906552,0.9458945285746899,0.9650793650793651,0.911875589066918,0.7590579710144928,0.8349234461784363,1.3984179496765137,-0.2360248863697052,2.111811637878418,0.9897070467141726,0.970467596390484,0.9749079189686924
29,0.0009211086168581436,0.022173858902351126,0.07306365234295831,0.152970533071711,0.983258503919032,0.9436876950003805,0.9795918367346939,0.9410933081998115,0.7306763285024155,0.898267388343811,1.7435119152069092,-0.08011899143457413,2.3651235103607178,0.9879915544998681,0.9647251845775225,0.9802025782688766
30,0.000915734806151273,0.020079021381200605,0.07710719344158458,0.12671484518244824,0.9838672855947036,0.9458945285746899,0.9546485260770975,0.9085768143261075,0.7862318840579711,0.5747765302658081,1.8485665321350098,0.5414271950721741,2.3428850173950195,0.9919503826867248,0.9540607054963085,0.9781307550644567
31,0.0009102007217627571,0.021550465356151287,0.07949310487652048,0.1310109404885694,0.9812799634730994,0.947035994216574,0.9718820861678005,0.9184731385485391,0.7681159420289855,0.5636199116706848,1.439244270324707,-0.012177368625998497,1.5244262218475342,0.9906307732911058,0.9458572600492207,0.9749079189686924
32,0.000904508497187474,0.01976347816407275,0.07447527469746096,0.1321495532574875,0.9850848489460468,0.9454379423179362,0.9668934240362812,0.9180018850141376,0.7644927536231884,0.8796836733818054,1.4576420783996582,0.2572667896747589,2.203704357147217,0.9903668514119821,0.970467596390484,0.9799723756906077
33,0.0008986603268863538,0.019037486141251,0.09337840687414661,0.14754376116256426,0.9824214291149836,0.9449052583517236,0.9741496598639455,0.91564561734213,0.7457729468599034,0.5277102589607239,1.7435989379882812,0.499437540769577,2.1097686290740967,0.9870678279229348,0.9680065627563577,0.9783609576427256
34,0.0008926584654403727,0.01858410276140365,0.07835085269838478,0.18503570457956506,0.9847804581082109,0.943078913324709,0.9700680272108844,0.9222431668237512,0.7252415458937198,1.654350996017456,2.8107824325561523,1.1840850114822388,5.046921253204346,0.9922143045658485,0.9614438063986874,0.9783609576427256
35,0.0008865052266813688,0.0188388660073565,0.08614083931000843,0.13891215853404978,0.9815082566014763,0.9474164827638688,0.9668934240362812,0.9561734213006597,0.7608695652173914,0.6168173551559448,1.2265857458114624,0.05833891034126282,1.7395546436309814,0.9907627342306677,0.9360131255127153,0.9781307550644567
36,0.0008802029828000158,0.017451271122039348,0.07331195879311161,0.13155464655147978,0.9847804581082109,0.9456662354463131,0.9859410430839002,0.9142318567389256,0.7705314009661836,0.8907672166824341,1.6013822555541992,-0.24004794657230377,2.1165268421173096,0.9895750857746107,0.9639048400328137,0.9822744014732965
37,0.0008737541634312987,0.017375147930055575,0.07719740150094521,0.12938303586971253,0.9842477741419984,0.9468837987976562,0.9723356009070295,0.9189443920829407,0.7554347826086957,0.6832849383354187,1.2650707960128784,-0.16745401918888092,1.625738263130188,0.992742148324096,0.9491386382280558,0.9792817679558011
38,0.000867161254717843,0.01844273449568798,0.08355448188139858,0.14475687030274148,0.9843238718514573,0.9468837987976562,0.9800453514739229,0.942507068803016,0.7421497584541062,0.7247052788734436,1.4988126754760742,0.19915993511676788,2.0669219493865967,0.9906307732911058,0.977850697292863,0.9751381215469613
39,0.0008604267983514597,0.017699824510810338,0.06462023309630764,0.11442493544059024,0.9855414352028004,0.9439159881287573,0.9873015873015873,0.9029217719132894,0.7584541062801933,0.6173644661903381,1.3625911474227905,-0.25177353620529175,1.478757381439209,0.9891792029559251,0.9655455291222313,0.9848066298342542
40,0.000853553390593274,0.01577267053539051,0.08148556084677347,0.12987679118463327,0.9824975268244426,0.9506125865611446,0.9809523809523809,0.9373232799245994,0.7681159420289855,0.5357511043548584,1.2308838367462158,0.07559064030647278,1.376609444618225,0.9891792029559251,0.9532403609515997,0.9790515653775322
41,0.0008465436812728183,0.016334334624996415,0.06990022589112027,0.11367307106947071,0.9868350962636024,0.9481774598584582,0.9560090702947845,0.9453345900094251,0.7657004830917874,0.5020393133163452,1.1887017488479614,0.16448749601840973,1.6005910634994507,0.9947215624175244,0.9647251845775225,0.9792817679558011
42,0.0008394003727664712,0.01589988605893198,0.06875547712582171,0.1267036713988891,0.9847804581082109,0.9463511148314435,0.9609977324263038,0.91564561734213,0.7814009661835749,0.8877995610237122,1.9878960847854614,0.6313455700874329,3.1259360313415527,0.9911586170493534,0.9721082854799016,0.9772099447513812
43,0.0008321262189556411,0.017451459043160818,0.08070598291677546,0.13535041481390853,0.9823453314055247,0.944220378966593,0.9727891156462585,0.9420358152686145,0.7457729468599034,0.5342941284179688,1.440227746963501,0.18979030847549438,2.4791100025177,0.9898390076537344,0.9515996718621821,0.9779005524861878
44,0.0008247240241650922,0.015700704989577877,0.08418443738140229,0.13100187783263245,0.9851609466555057,0.9503842934327676,0.9764172335600907,0.9335532516493874,0.7711352657004831,0.5697891712188721,1.3768372535705566,0.04312359541654587,1.5809215307235718,0.9926101873845342,0.9540607054963085,0.9808931860036832
45,0.0008171966420818231,0.016116650920369673,0.07577154994330981,0.13201031657676987,0.9831824062095731,0.9489384369530477,0.9705215419501134,0.9213006597549481,0.7693236714975845,0.8034234642982483,2.0431032180786133,-0.857258141040802,2.6094796657562256,0.9906307732911058,0.9573420836751435,0.9774401473296501
46,0.0008095469746549173,0.01621455956858208,0.06845065506678207,0.11447501418997413,0.9849326535271289,0.948405752986835,0.9727891156462585,0.9392082940622055,0.768719806763285,0.5159579515457153,1.1995391845703125,-0.19958437979221344,1.4491311311721802,0.9908946951702297,0.9598031173092699,0.9815837937384899
47,0.0008017779709767859,0.015091977346271067,0.07332184943559393,0.12761218102929933,0.9825736245339015,0.9531238109732897,0.9723356009070295,0.944392082940622,0.7801932367149759,0.7600366473197937,1.3033391237258911,0.20671206712722778,1.7454495429992676,0.9869358669833729,0.9647251845775225,0.9799723756906077
48,0.0007938926261462369,0.015806908293258558,0.0661812878023391,0.11152304763308186,0.9845521649798341,0.9496994140476371,0.9809523809523809,0.9439208294062206,0.7554347826086957,0.4934583008289337,1.389305591583252,-0.010704966261982918,2.290381908416748,0.9910266561097915,0.9737489745693191,0.9762891344383057
49,0.0007858939801138065,0.015410524695776046,0.07239962998166999,0.11911857293976702,0.983258503919032,0.9487862415341298,0.9800453514739229,0.9038642789820923,0.782608695652174,0.4871106445789337,1.5294618606567383,0.3744291365146637,1.9790595769882202,0.9901029295328583,0.9589827727645611,0.9781307550644567
50,0.0007777851165098014,0.0143560788091359,0.07837687795089493,0.12274288624115716,0.9851609466555057,0.9496233163381782,0.9659863945578231,0.9307257304429783,0.7723429951690821,0.48046499490737915,1.212871789932251,0.2697283923625946,1.745956540107727,0.9934019530219055,0.9680065627563577,0.9755985267034991
51,0.0007695691614555006,0.01468801211730889,0.07498776253697517,0.12108956811739403,0.9844760672703752,0.9472642873449509,0.9782312925170068,0.9476908576814326,0.7506038647342995,0.4919053018093109,1.3009262084960938,-0.12599852681159973,1.4942353963851929,0.9871997888624967,0.9803117309269893,0.9808931860036832
52,0.0007612492823579748,0.015462840364977042,0.0723377102613194,0.12264431595722654,0.9828019176622783,0.9503842934327676,0.9786848072562359,0.9114043355325165,0.783816425120773,0.6074603796005249,1.2896724939346313,-0.05509073659777641,1.5618964433670044,0.9869358669833729,0.9721082854799016,0.9785911602209945
